Game,Winner,Sequence,XRow,XCol,ORow,OCol
game000037,O,4,5,5,6,1
game000037,O,5,3,7,0,4
game000037,O,6,6,6,6,4
game000037,O,7,2,6,3,0
game000037,O,8,0,6,4,6
game000037,O,9,2,5,2,7
game000037,O,10,0,5,2,3
game000037,O,11,2,1,7,4
game000037,O,12,4,4,2,4
game000037,O,13,6,0,6,5
game000037,O,14,0,2,4,3
game000037,O,15,3,4,1,4
game000037,O,16,1,5,1,7
game000037,O,17,5,1,6,3
game000038,O,0,6,5,7,5
game000038,O,1,5,0,3,2
game000038,O,2,4,6,3,5
game000038,O,3,7,4,6,7
game000038,O,4,6,3,5,4
game000038,O,5,6,6,6,2
game000038,O,6,6,0,0,5
game000038,O,7,7,7,3,6
game000038,O,8,5,1,5,5
game000038,O,9,2,6,4,4
game000038,O,10,2,0,5,7
game000038,O,11,2,2,1,4
game000038,O,12,0,6,1,2
game000038,O,13,2,5,5,3
game000038,O,14,7,6,0,4
game000038,O,15,3,7,1,0
game000038,O,16,2,4,1,1
game000038,O,17,7,3,7,1
game000039,X,0,7,7,6,5
game000039,X,1,4,6,0,0
game000039,X,2,7,4,5,0
game000039,X,3,1,1,1,5
game000039,X,4,0,7,5,7
game000039,X,5,4,3,4,7
game000039,X,6,5,1,2,6
game000039,X,7,7,1,7,0
game000039,X,8,3,1,3,7
game000039,X,9,2,7,2,4
game000039,X,10,1,2,4,0
game000039,X,11,7,5,3,3
game000039,X,12,6,6,3,5
game000039,X,13,5,6,5,4
game000039,X,14,1,7,0,2
game000039,X,15,4,2,6,3
game000039,X,16,0,6,6,0
game000039,X,17,4,5,2,2
game000039,X,18,7,2,7,3
game000039,X,19,2,5,5,2
game000039,X,20,3,2,3,6
game000039,X,21,6,1,1,6
game000039,X,22,0,4,5,3
game000040,O,0,6,7,2,1
game000040,O,1,1,1,5,7
game000040,O,2,1,7,5,4
game000040,O,3,4,3,5,5
game000040,O,4,5,3,3,6
game000040,O,5,4,6,6,2
game000040,O,6,4,1,1,4
game000040,O,7,3,5,3,1
game000040,O,8,1,3,2,3
game000040,O,9,5,2,3,4
game000040,O,10,4,7,2,2
game000040,O,11,6,6,7,4
game000040,O,12,4,5,0,4
game000040,O,13,1,0,5,1
game000040,O,14,2,0,4,0
game000040,O,15,7,1,0,5
game000040,O,16,6,0,2,4
game000040,O,17,7,5,7,7
game000040,O,18,6,4,3,2
game000040,O,19,3,7,6,3
game000040,O,20,0,7,0,1
game000040,O,21,7,0,0,2
game000040,O,22,5,0,0,0
game000040,O,23,7,2,0,3
game000041,X,0,4,2,5,5
game000041,X,1,7,7,4,3
game000041,X,2,2,5,2,7
game000041,X,3,1,3,2,6
game000041,X,4,6,2,7,5
game000041,X,5,0,6,6,1
game000041,X,6,5,7,4,6
game000041,X,7,4,4,1,2
game000041,X,8,5,3,0,3
game000041,X,9,4,7,7,6
game000041,X,10,0,7,7,4
game000041,X,11,1,5,2,4
game000041,X,12,2,0,7,0
game000041,X,13,0,1,6,3
game000041,X,14,3,1,0,0
game000041,X,15,6,6,1,1
game000041,X,16,7,2,3,5
game000041,X,17,2,1,3,4
game000041,X,18,7,3,5,4
game000041,X,19,3,6,3,3
game000041,X,20,5,0,3,2
game000041,X,21,0,4,6,7
game000041,X,22,2,3,4,1
game000041,X,23,3,7,5,6
game000041,X,24,5,2,1,0
game000041,X,25,4,5,7,1
game000041,X,26,6,5,2,2
game000041,X,27,5,1,6,4
game000041,X,28,3,0,1,6
game000041,X,29,1,7,1,4
game000041,X,30,4,0,0,5
game000042,O,0,5,2,4,7
game000042,O,1,7,2,6,0
game000042,O,2,1,2,4,3
game000042,O,3,4,2,0,0
game000042,O,4,6,6,0,7
game000042,O,5,3,1,5,1
game000042,O,6,2,1,6,2
game000042,O,7,3,7,2,6
game000042,O,8,1,1,1,4
game000042,O,9,7,6,6,7
game000042,O,10,3,6,0,5
game000042,O,11,1,3,2,5
game000042,O,12,6,5,7,5
game000042,O,13,7,0,3,0
game000042,O,14,3,2,3,3
game000042,O,15,1,5,4,1
game000042,O,16,1,0,5,5
game000042,O,17,7,3,3,4
game000042,O,18,4,6,7,4
game000042,O,19,0,2,1,6
game000043,X,0,1,0,7,4
game000043,X,1,5,4,6,7
game000043,X,2,4,3,3,0
game000043,X,3,3,7,3,6
game000043,X,4,0,2,4,2
game000043,X,5,2,4,1,7
game000043,X,6,3,4,5,1
game000043,X,7,4,5,6,2
game000043,X,8,3,3,6,5
game000043,X,9,1,1,3,2
game000043,X,10,6,6,7,3
game000043,X,11,3,5,4,7
game000043,X,12,2,6,5,6
game000043,X,13,2,5,5,0
game000043,X,14,2,1,6,1
game000043,X,15,1,2,0,5
game000043,X,16,4,0,2,2
game000043,X,17,2,7,0,6
game000043,X,18,5,2,4,4
game000043,X,19,5,5,7,2
game000043,X,20,0,4,6,4
game000044,X,0,7,2,7,1
game000044,X,1,2,3,6,6
game000044,X,2,2,7,3,0
game000044,X,3,6,3,2,0
game000044,X,4,0,1,5,6
game000044,X,5,3,2,5,3
game000044,X,6,0,0,1,2
game000044,X,7,1,5,3,3
game000044,X,8,4,1,2,5
game000044,X,9,5,5,5,7
game000044,X,10,1,4,4,5
game000044,X,11,1,6,0,6
game000044,X,12,6,4,6,7
game000044,X,13,1,0,6,2
game000044,X,14,1,3,0,2
game000044,X,15,4,7,4,2
game000044,X,16,7,3,4,6
game000044,X,17,5,1,0,3
game000044,X,18,4,4,7,5
game000044,X,19,2,1,2,6
game000045,O,0,6,0,5,6
game000045,O,1,0,1,2,5
game000045,O,2,1,0,6,4
game000045,O,3,7,6,7,1
game000045,O,4,2,6,4,7
game000045,O,5,3,6,2,2
game000045,O,6,7,5,0,4
game000045,O,7,2,4,5,5
game000045,O,8,6,6,1,2
game000045,O,9,7,3,4,1
game000045,O,10,7,7,3,5
game000045,O,11,6,5,3,0
game000045,O,12,0,3,6,2
game000045,O,13,3,4,1,1
game000045,O,14,1,6,4,4
game000045,O,15,1,4,5,0
game000045,O,16,4,2,1,7
game000045,O,17,4,3,0,6
game000045,O,18,5,1,6,1
game000045,O,19,1,3,0,5
game000045,O,20,2,7,4,5
game000045,O,21,2,1,3,7
game000045,O,22,1,5,7,2
game000045,O,23,2,3,0,2
game000045,O,24,4,0,5,7
game000045,O,25,5,4,7,4
game000045,O,26,4,6,3,3
game000046,O,0,2,1,0,2
game000046,O,1,5,4,6,7
game000046,O,2,1,5,6,1
game000046,O,3,6,3,7,6
game000046,O,4,0,5,1,4
game000046,O,5,3,5,7,5
game000046,O,6,1,1,4,3
game000046,O,7,1,2,0,4
game000046,O,8,0,6,6,4
game000046,O,9,0,3,3,3
game000046,O,10,0,0,7,2
game000046,O,11,0,1,1,7
game000046,O,12,5,2,5,3
game000046,O,13,6,6,3,1
game000046,O,14,4,1,4,4
game000046,O,15,3,2,0,7
game000046,O,16,6,0,4,2
game000047,O,0,2,0,4,2
game000047,O,1,1,6,3,1
game000047,O,2,6,4,5,6
game000047,O,3,3,3,4,4
game000047,O,4,3,6,0,4
game000047,O,5,5,2,7,0
game000047,O,6,2,7,7,2
game000047,O,7,6,0,4,1
game000047,O,8,0,6,2,1
game000047,O,9,2,3,6,2
game000047,O,10,4,7,4,3
game000047,O,11,0,0,0,1
game000047,O,12,7,6,3,2
game000047,O,13,0,5,6,1
game000047,O,14,5,5,1,5
game000047,O,15,3,4,1,3
game000047,O,16,7,3,1,7
game000047,O,17,3,5,6,3
game000047,O,18,6,7,4,6
game000047,O,19,4,0,0,2
game000047,O,20,6,6,3,0
game000047,O,21,4,5,5,0
game000047,O,22,2,2,1,4
game000047,O,23,1,1,1,0
game000047,O,24,2,6,0,3
game000047,O,25,6,5,5,4
game000048,X,0,3,1,6,5
game000048,X,1,0,6,1,4
game000048,X,2,0,2,2,7
game000048,X,3,6,7,0,1
game000048,X,4,1,5,6,0
game000048,X,5,6,6,6,3
game000048,X,6,3,5,4,7
game000048,X,7,4,2,1,1
game000048,X,8,5,0,1,7
game000048,X,9,7,7,4,6
game000048,X,10,4,3,5,6
game000048,X,11,1,6,0,5
game000048,X,12,2,0,7,4
game000048,X,13,0,7,6,1
game000048,X,14,4,0,2,5
game000048,X,15,7,2,5,1
game000048,X,16,1,0,3,7
game000048,X,17,6,4,0,3
game000048,X,18,5,7,2,2
game000048,X,19,7,6,0,0
game000048,X,20,5,5,2,1
game000048,X,21,1,2,5,3
game000048,X,22,3,4,5,4
game000048,X,23,7,3,2,6
game000048,X,24,0,4,2,4
game000049,O,0,6,7,2,7
game000049,O,1,2,2,6,2
game000049,O,2,3,4,4,5
game000049,O,3,1,6,3,3
game000049,O,4,7,3,3,7
game000049,O,5,5,3,1,7
game000049,O,6,3,6,0,5
game000049,O,7,2,5,7,5
game000049,O,8,1,3,7,4
game000049,O,9,0,1,4,0
game000049,O,10,0,6,2,4
game000049,O,11,1,5,4,3
game000049,O,12,0,7,0,2
game000049,O,13,3,2,5,1
game000049,O,14,4,6,1,4
game000049,O,15,6,1,6,6
game000049,O,16,5,2,7,1
game000049,O,17,2,1,1,2
game000049,O,18,3,0,1,0
game000049,O,19,7,2,6,4
game000049,O,20,6,5,6,0
game000049,O,21,3,1,4,4
game000049,O,22,5,7,7,6
game000049,O,23,5,5,2,0
game000049,O,24,7,0,7,7
game000049,O,25,6,3,2,6
game000049,O,26,4,7,5,0
game000049,O,27,0,3,4,1
game000049,O,28,5,4,2,3
game000049,O,29,3,5,5,6
game000049,O,30,1,1,0,0
game000049,O,31,0,4,4,2
game000050,O,0,0,0,6,1
game000050,O,1,4,4,6,0
game000050,O,2,1,4,4,5
game000050,O,3,7,2,0,1
game000050,O,4,1,7,4,7
game000050,O,5,6,5,3,2
game000050,O,6,0,6,6,7
game000050,O,7,5,6,4,6
game000050,O,8,6,3,2,0
game000050,O,9,2,3,1,2
game000050,O,10,7,3,3,3
game000050,O,11,1,6,3,0
game000050,O,12,3,4,5,5
game000050,O,13,3,1,5,4
game000050,O,14,6,2,1,3
game000050,O,15,4,2,7,6
game000050,O,16,4,1,2,5
game000050,O,17,2,2,4,0
game000050,O,18,1,5,5,2
game000050,O,19,1,0,3,5
game000050,O,20,0,2,0,3
game000050,O,21,7,4,7,7
game000050,O,22,4,3,7,1
game000050,O,23,3,7,1,1
game000050,O,24,2,4,0,4
game000050,O,25,2,7,5,1
game000050,O,26,6,4,5,0
game000051,X,0,5,2,2,6
game000051,X,1,1,1,7,2
game000051,X,2,6,2,3,2
game000051,X,3,4,4,5,5
game000051,X,4,6,6,6,7
game000051,X,5,3,4,5,1
game000051,X,6,1,6,2,5
game000051,X,7,6,4,2,0
game000051,X,8,7,7,6,0
game000051,X,9,4,2,6,5
game000051,X,10,0,3,3,7
game000051,X,11,4,7,0,4
game000051,X,12,0,0,7,0
game000051,X,13,0,7,5,6
game000051,X,14,6,3,1,0
game000051,X,15,2,3,6,1
game000051,X,16,2,4,4,6
game000051,X,17,4,5,3,5
game000051,X,18,7,6,1,7
game000051,X,19,0,2,7,3
game000051,X,20,3,0,1,3
game000051,X,21,3,1,0,5
game000051,X,22,1,5,5,7
game000051,X,23,2,2,4,1
game000051,X,24,5,0,7,1
game000051,X,25,7,4,4,3
game000051,X,26,1,4,1,2
game000051,X,27,2,1,5,3
game000051,X,28,2,7,3,3
game000051,X,29,0,6,4,0
game000052,X,0,2,2,0,4
game000052,X,1,2,6,5,4
game000052,X,2,1,1,4,0
game000052,X,3,0,1,5,5
game000052,X,4,3,2,3,5
game000052,X,5,4,3,0,0
game000052,X,6,2,3,5,3
game000052,X,7,6,6,4,5
game000052,X,8,3,3,7,6
game000052,X,9,5,6,0,2
game000052,X,10,1,4,5,7
game000052,X,11,2,1,4,1
game000052,X,12,3,6,7,0
game000052,X,13,7,5,6,2
game000052,X,14,3,4,1,6
game000052,X,15,3,0,1,7
game000052,X,16,0,7,6,0
game000053,O,0,7,7,7,1
game000053,O,1,2,0,2,7
game000053,O,2,3,0,0,1
game000053,O,3,6,4,6,5
game000053,O,4,5,6,3,4
game000053,O,5,2,1,6,1
game000053,O,6,7,3,2,5
game000053,O,7,2,3,5,0
game000053,O,8,7,4,1,5
game000053,O,9,1,1,4,5
game000053,O,10,5,1,4,1
game000053,O,11,3,1,0,4
game000053,O,12,6,7,3,7
game000053,O,13,3,6,4,3
game000053,O,14,6,0,7,5
game000053,O,15,1,0,0,0
game000053,O,16,0,2,4,6
game000053,O,17,1,3,1,6
game000053,O,18,3,5,6,3
game000053,O,19,4,7,4,2
game000053,O,20,7,6,5,7
game000053,O,21,1,2,7,0
game000053,O,22,5,4,0,7
game000054,O,0,7,4,2,4
game000054,O,1,7,0,1,5
game000054,O,2,4,2,4,6
game000054,O,3,7,3,0,0
game000054,O,4,6,6,2,2
game000054,O,5,0,4,4,1
game000054,O,6,4,5,7,7
game000054,O,7,7,5,1,1
game000054,O,8,3,6,1,2
game000054,O,9,3,1,3,7
game000054,O,10,6,1,0,3
game000054,O,11,0,7,5,3
game000054,O,12,2,7,7,2
game000054,O,13,0,2,2,5
game000054,O,14,1,4,2,1
game000054,O,15,5,0,4,4
game000054,O,16,2,3,5,5
game000054,O,17,4,0,7,1
game000054,O,18,5,7,6,0
game000054,O,19,4,7,3,3
game000055,O,0,7,6,7,7
game000055,O,1,1,6,3,3
game000055,O,2,6,6,0,2
game000055,O,3,4,0,0,7
game000055,O,4,0,5,5,5
game000055,O,5,1,7,4,3
game000055,O,6,3,6,7,5
game000055,O,7,7,4,1,5
game000055,O,8,3,2,5,4
game000055,O,9,5,2,4,7
game000055,O,10,6,0,3,7
game000055,O,11,2,3,1,2
game000055,O,12,0,3,5,1
game000055,O,13,0,1,4,5
game000055,O,14,7,3,2,0
game000055,O,15,7,1,1,1
game000055,O,16,3,0,5,7
game000055,O,17,1,3,2,6
game000055,O,18,5,3,2,4
game000055,O,19,6,2,7,2
game000055,O,20,2,1,4,4
game000055,O,21,6,4,5,6
game000055,O,22,0,4,5,0
game000055,O,23,3,1,2,5
game000055,O,24,1,0,6,5
game000055,O,25,4,1,6,7
game000056,O,0,4,7,0,1
game000056,O,1,2,1,0,6
game000056,O,2,1,1,4,5
game000056,O,3,2,0,3,1
game000056,O,4,5,6,3,6
game000056,O,5,6,7,1,0
game000056,O,6,7,1,0,5
game000056,O,7,4,1,0,4
game000056,O,8,7,0,7,6
game000056,O,9,2,2,7,3
game000056,O,10,3,5,7,7
game000056,O,11,5,3,3,7
game000056,O,12,4,0,5,5
game000056,O,13,1,6,2,7
game000056,O,14,6,1,6,6
game000056,O,15,2,5,1,3
game000056,O,16,5,7,3,4
game000056,O,17,2,3,6,3
game000056,O,18,0,3,5,0
game000056,O,19,3,3,4,6
game000056,O,20,1,2,3,0
game000056,O,21,0,2,4,2
game000056,O,22,6,2,6,5
game000056,O,23,0,7,7,2
game000056,O,24,5,2,4,4
game000056,O,25,2,6,1,5
game000056,O,26,7,4,6,4
game000057,O,0,5,1,2,1
game000057,O,1,1,7,7,4
game000057,O,2,4,5,7,1
game000057,O,3,7,2,6,0
game000057,O,4,0,0,5,5
game000057,O,5,5,6,2,7
game000057,O,6,4,6,7,5
game000057,O,7,6,5,7,0
game000057,O,8,6,2,2,3
game000057,O,9,0,5,5,2
game000057,O,10,3,7,2,0
game000057,O,11,1,5,2,5
game000057,O,12,7,3,3,3
game000057,O,13,4,1,0,3
game000057,O,14,1,0,5,0
game000057,O,15,1,2,6,3
game000057,O,16,3,5,7,7
game000057,O,17,6,4,2,2
game000057,O,18,0,6,3,0
game000057,O,19,4,4,5,4
game000057,O,20,1,6,5,7
game000057,O,21,6,7,4,3
game000057,O,22,3,1,1,1
game000057,O,23,0,4,4,0
game000058,X,0,1,6,7,6
game000058,X,1,6,3,4,7
game000058,X,2,0,5,1,7
game000058,X,3,7,4,4,4
game000058,X,4,3,0,6,6
game000058,X,5,7,3,1,2
game000058,X,6,5,0,3,7
game000058,X,7,2,3,7,1
game000058,X,8,4,5,3,3
game000058,X,9,0,0,2,4
game000058,X,10,1,0,2,1
game000058,X,11,0,7,2,2
game000058,X,12,3,2,7,7
game000058,X,13,4,6,0,6
game000058,X,14,0,1,5,3
game000058,X,15,2,5,2,0
game000058,X,16,3,5,0,3
game000058,X,17,6,0,1,3
game000058,X,18,6,2,6,7
game000058,X,19,5,5,4,0
game000058,X,20,5,6,7,0
game000058,X,21,1,4,7,5
game000059,X,0,6,2,1,4
game000059,X,1,0,6,7,0
game000059,X,2,3,6,6,7
game000059,X,3,4,2,5,1
game000059,X,4,3,1,6,4
game000059,X,5,0,0,0,5
game000059,X,6,2,7,4,5
game000059,X,7,7,7,4,3
game000059,X,8,3,5,4,1
game000059,X,9,1,5,3,3
game000059,X,10,5,7,2,2
game000059,X,11,1,1,7,2
game000059,X,12,1,2,6,6
game000059,X,13,3,0,1,6
game000059,X,14,6,1,0,1
game000059,X,15,4,4,0,2
game000059,X,16,2,5,2,0
game000059,X,17,0,7,5,0
game000059,X,18,2,4,4,0
game000059,X,19,5,5,7,6
game000059,X,20,7,4,1,7
game000059,X,21,6,5,5,3
game000059,X,22,5,2,7,5
game000059,X,23,0,3,1,0
game000059,X,24,2,3,4,7
game000060,O,0,2,1,0,5
game000060,O,1,7,7,6,5
game000060,O,2,0,2,4,4
game000060,O,3,3,6,5,3
game000060,O,4,1,1,3,1
game000060,O,5,0,7,1,4
game000060,O,6,6,3,7,6
game000060,O,7,6,1,1,3
game000060,O,8,2,0,5,1
game000060,O,9,3,4,5,2
game000060,O,10,2,6,7,3
game000060,O,11,0,4,5,0
game000060,O,12,1,6,4,0
game000060,O,13,1,0,0,6
game000060,O,14,5,4,6,0
game000060,O,15,6,7,2,7
game000060,O,16,6,4,7,0
game000060,O,17,4,2,6,6
game000060,O,18,2,4,0,3
game000060,O,19,4,7,3,7
game000060,O,20,5,6,2,2
game000060,O,21,3,0,7,2
game000060,O,22,5,5,1,5
game000060,O,23,2,3,4,6
game000060,O,24,6,2,4,5
game000060,O,25,2,5,7,4
game000060,O,26,5,7,0,0
game000060,O,27,0,1,3,3
game000060,O,28,3,2,7,5
game000061,X,0,0,7,2,7
game000061,X,1,4,1,6,7
game000061,X,2,6,6,0,5
game000061,X,3,4,7,3,3
game000061,X,4,7,7,2,4
game000061,X,5,1,1,4,5
game000061,X,6,1,7,0,2
game000061,X,7,5,0,5,5
game000061,X,8,5,2,0,3
game000061,X,9,5,3,6,1
game000061,X,10,0,0,6,5
game000061,X,11,7,4,6,2
game000061,X,12,4,2,2,0
game000061,X,13,5,4,5,7
game000062,X,0,0,4,5,3
game000062,X,1,6,2,2,5
game000062,X,2,6,7,0,0
game000062,X,3,7,7,1,1
game000062,X,4,3,5,3,0
game000062,X,5,5,2,1,7
game000062,X,6,3,4,4,0
game000062,X,7,7,6,1,2
game000062,X,8,0,2,7,5
game000062,X,9,4,4,4,6
game000062,X,10,3,7,5,7
game000062,X,11,4,1,7,3
game000062,X,12,0,5,1,4
game000062,X,13,7,1,5,4
game000062,X,14,2,3,3,2
game000062,X,15,0,6,1,5
game000062,X,16,6,4,5,0
game000062,X,17,5,5,2,0
game000062,X,18,2,1,3,3
game000062,X,19,7,2,4,3
game000062,X,20,1,0,7,0
game000062,X,21,5,1,3,6
game000062,X,22,2,2,0,3
game000062,X,23,2,6,0,7
game000062,X,24,6,3,6,1
game000062,X,25,5,6,2,7
game000062,X,26,6,6,7,4
game000063,O,0,6,0,7,1
game000063,O,1,4,3,5,2
game000063,O,2,2,4,3,2
game000063,O,3,3,6,5,7
game000063,O,4,4,2,6,2
game000063,O,5,1,0,0,0
game000063,O,6,4,5,0,2
game000063,O,7,1,5,7,2
game000063,O,8,0,7,2,3
game000063,O,9,4,4,2,2
game000063,O,10,3,3,1,1
game000063,O,11,2,1,4,6
game000063,O,12,3,5,2,5
game000063,O,13,1,3,5,4
game000063,O,14,6,1,7,4
game000063,O,15,2,7,6,7
game000063,O,16,4,7,1,4
game000063,O,17,6,4,5,3
game000063,O,18,0,3,6,6
game000063,O,19,3,1,0,4
game000063,O,20,7,0,7,5
game000063,O,21,7,3,6,5
game000063,O,22,2,0,6,3
game000063,O,23,1,6,4,0
game000063,O,24,0,1,7,6
game000063,O,25,5,0,3,4
game000063,O,26,7,7,4,1
game000063,O,27,1,2,0,6
game000063,O,28,3,0,0,5
game000064,O,0,5,5,4,2
game000064,O,1,5,2,5,4
game000064,O,2,7,5,6,6
game000064,O,3,2,5,7,7
game000064,O,4,5,0,7,3
game000064,O,5,4,1,3,0
game000064,O,6,4,0,3,2
game000064,O,7,6,3,0,5
game000064,O,8,2,0,6,7
game000064,O,9,5,7,5,1
game000064,O,10,4,4,7,0
game000064,O,11,1,0,2,7
game000064,O,12,2,2,2,6
game000064,O,13,1,3,0,0
game000064,O,14,6,5,4,3
game000064,O,15,3,3,3,5
game000064,O,16,3,7,7,4
game000064,O,17,7,2,0,2
game000064,O,18,5,6,4,6
game000064,O,19,1,5,7,6
game000064,O,20,2,4,6,2
game000064,O,21,5,3,0,3
game000064,O,22,6,1,0,7
game000064,O,23,6,0,1,6
game000064,O,24,0,1,6,4
game000064,O,25,3,4,4,5
game000064,O,26,3,1,4,7
game000064,O,27,1,2,2,3
game000064,O,28,7,1,0,6
game000064,O,29,2,1,1,1
game000064,O,30,1,4,1,7
game000064,O,31,3,6,0,4
game000065,X,0,6,3,7,3
game000065,X,1,4,2,3,7
game000065,X,2,2,5,7,5
game000065,X,3,4,0,2,7
game000065,X,4,3,6,6,2
game000065,X,5,7,2,7,6
game000065,X,6,0,0,1,5
game000065,X,7,2,0,1,1
game000065,X,8,6,4,1,4
game000065,X,9,5,3,0,2
game000065,X,10,2,3,3,4
game000065,X,11,1,0,1,7
game000065,X,12,2,1,4,3
game000065,X,13,0,1,0,6
game000065,X,14,2,4,2,6
game000065,X,15,4,5,6,6
game000066,X,0,5,1,7,0
game000066,X,1,6,2,7,4
game000066,X,2,3,6,1,5
game000066,X,3,2,3,6,6
game000066,X,4,1,1,0,3
game000066,X,5,2,7,6,5
game000066,X,6,2,2,0,2
game000066,X,7,1,2,0,0
game000066,X,8,5,3,4,4
game000066,X,9,2,6,6,7
game000066,X,10,1,7,4,3
game000066,X,11,3,4,2,1
game000066,X,12,0,6,7,6
game000066,X,13,6,0,3,1
game000066,X,14,7,5,4,1
game000066,X,15,4,2,5,6
game000066,X,16,3,0,6,1
game000066,X,17,2,4,0,4
game000067,O,0,2,7,2,0
game000067,O,1,0,1,7,6
game000067,O,2,2,3,4,5
game000067,O,3,5,3,2,1
game000067,O,4,5,6,3,4
game000067,O,5,7,7,0,7
game000067,O,6,0,6,7,4
game000067,O,7,2,5,4,3
game000067,O,8,4,7,1,2
game000067,O,9,5,5,6,0
game000067,O,10,5,7,7,5
game000067,O,11,0,2,0,0
game000067,O,12,4,0,1,0
game000067,O,13,3,2,3,5
game000067,O,14,7,3,3,0
game000067,O,15,6,4,3,6
game000067,O,16,2,4,3,3
game000067,O,17,6,1,0,3
game000067,O,18,5,2,5,0
game000067,O,19,4,1,3,7
game000068,X,0,2,5,7,3
game000068,X,1,4,3,0,1
game000068,X,2,6,3,0,3
game000068,X,3,0,0,3,6
game000068,X,4,5,1,7,1
game000068,X,5,4,5,5,5
game000068,X,6,1,7,4,2
game000068,X,7,2,4,7,0
game000068,X,8,1,4,7,5
game000068,X,9,4,6,1,2
game000068,X,10,5,7,6,1
game000068,X,11,4,1,3,0
game000068,X,12,4,7,2,3
game000068,X,13,6,0,3,4
game000068,X,14,5,6,3,3
game000068,X,15,2,0,2,6
game000068,X,16,6,5,0,2
game000068,X,17,3,1,7,6
game000069,X,0,2,0,4,7
game000069,X,1,1,6,5,5
game000069,X,2,2,1,0,0
game000069,X,3,4,6,4,0
game000069,X,4,4,5,6,6
game000069,X,5,4,3,6,3
game000069,X,6,5,2,3,6
game000069,X,7,2,4,1,2
game000069,X,8,2,6,7,2
game000069,X,9,7,7,0,2
game000069,X,10,5,3,4,4
game000069,X,11,3,5,3,2
game000069,X,12,5,1,7,3
game000069,X,13,3,1,6,2
game000069,X,14,0,3,3,7
game000069,X,15,5,7,1,4
game000069,X,16,2,2,4,2
game000069,X,17,4,1,0,5
game000069,X,18,0,1,0,7
game000069,X,19,7,4,1,7
game000069,X,20,3,0,5,4
game000070,O,0,2,1,7,1
game000070,O,1,6,2,0,5
game000070,O,2,1,0,1,5
game000070,O,3,1,6,1,4
game000070,O,4,4,6,6,7
game000070,O,5,7,0,4,1
game000070,O,6,0,2,2,3
game000070,O,7,5,0,3,0
game000070,O,8,0,6,1,7
game000070,O,9,3,7,1,2
game000070,O,10,0,1,7,2
game000070,O,11,0,3,2,7
game000070,O,12,2,5,2,2
game000070,O,13,7,5,6,1
game000070,O,14,3,1,7,4
game000070,O,15,3,3,0,0
game000070,O,16,7,6,4,2
game000070,O,17,5,6,2,0
game000070,O,18,2,4,7,3
game000070,O,19,0,7,4,5
game000070,O,20,3,6,5,7
game000070,O,21,0,4,6,4
game000070,O,22,4,7,4,0
game000070,O,23,6,3,3,4
game000070,O,24,5,4,6,6
game000070,O,25,5,5,3,2
game000071,O,0,6,2,4,6
game000071,O,1,3,1,0,7
game000071,O,2,7,2,2,3
game000071,O,3,3,4,6,6
game000071,O,4,3,6,2,6
game000071,O,5,7,3,0,4
game000071,O,6,6,7,5,1
game000071,O,7,0,5,4,0
game000071,O,8,5,6,1,1
game000071,O,9,3,0,3,3
game000071,O,10,4,7,6,0
game000071,O,11,5,7,6,1
game000071,O,12,7,4,4,5
game000071,O,13,1,2,5,4
game000071,O,14,4,1,5,0
game000071,O,15,1,0,0,1
game000071,O,16,3,2,4,4
game000071,O,17,2,4,7,0
game000071,O,18,4,3,5,5
game000071,O,19,0,3,6,3
game000071,O,20,6,5,0,0
game000071,O,21,3,5,7,6
game000071,O,22,7,5,2,1
game000071,O,23,5,3,7,7
game000072,X,0,1,1,1,6
game000072,X,1,4,4,1,2
game000072,X,2,7,5,1,3
game000072,X,3,2,3,6,3
game000072,X,4,5,5,2,1
game000072,X,5,0,6,2,6
game000072,X,6,1,7,0,1
game000072,X,7,2,2,5,4
game000072,X,8,6,4,2,0
game000072,X,9,0,3,6,0
game000072,X,10,5,0,6,5
game000072,X,11,5,3,6,1
game000072,X,12,5,6,7,7
game000072,X,13,1,5,0,0
game000072,X,14,6,2,1,4
game000072,X,15,4,0,0,2
game000072,X,16,4,3,0,7
game000072,X,17,7,1,7,6
game000073,X,0,7,0,5,4
game000073,X,1,6,3,6,6
game000073,X,2,0,0,5,6
game000073,X,3,7,2,0,7
game000073,X,4,1,4,1,7
game000073,X,5,6,1,3,5
game000073,X,6,5,5,7,1
game000073,X,7,3,1,4,7
game000073,X,8,2,6,0,2
game000073,X,9,1,2,3,7
game000073,X,10,0,1,0,6
game000073,X,11,5,1,3,2
game000073,X,12,5,7,2,1
game000073,X,13,3,3,4,0
game000073,X,14,7,7,4,1
game000073,X,15,0,3,2,4
game000073,X,16,2,2,4,2
game000073,X,17,4,5,1,6
game000073,X,18,7,4,7,6
game000073,X,19,1,5,1,3
game000073,X,20,2,3,0,5
game000073,X,21,6,5,6,2
game000073,X,22,2,7,0,4
game000073,X,23,5,3,6,0
game000073,X,24,7,5,6,4
game000073,X,25,3,6,5,0
game000074,X,0,5,2,1,2
game000074,X,1,4,5,7,6
game000074,X,2,5,0,6,7
game000074,X,3,5,6,3,4
game000074,X,4,1,3,5,1
game000074,X,5,3,3,3,7
game000074,X,6,4,7,0,1
game000074,X,7,5,5,5,3
game000074,X,8,0,0,7,0
game000074,X,9,7,4,4,2
game000074,X,10,6,0,0,7
game000074,X,11,7,7,7,3
game000074,X,12,0,4,5,4
game000074,X,13,3,5,4,1
game000074,X,14,6,1,0,6
game000074,X,15,4,4,3,2
